County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LAhalfand10
Hennepin County,1,3198,1091,0,496.0,15.509693558474048,0,1,49.9846766779038,28207.0,2724.0,783.0,91.0,1110.0,1308.0,55.0,1.0,131.0,593.0,738.0,384.0,358.0,0
Hennepin County,1,9980,1797,0,5032.0,50.42084168336673,1,1,66.4801711370742,95140.5,4920.0,339.0,184.0,7404.0,747.0,1431.0,3.0,55.0,340.0,224.0,751.0,223.0,1
Hennepin County,1,2232,919,0,26.0,1.1648745519713262,0,1,72.17965653896961,95140.5,3292.0,10.0,19.0,1738.0,55.0,362.0,4.0,5.0,68.0,57.0,482.0,57.0,0
Houston County,1,5718,2341,0,67.0,1.1717383700594612,0,0,5.64432094477249,73088.0,790.0,1350.0,924.0,5531.0,41.0,39.0,2.0,5.0,100.0,53.0,106.0,168.0,1
Houston County,0,3587,1464,0,4.0,0.1115137998327293,0,0,6.302996042962131,80292.0,687.0,812.0,478.0,3527.0,3.0,8.0,0.0,8.0,41.0,19.0,44.0,66.0,0
Houston County,0,3883,1595,0,77.0,1.9830028328611897,0,0,8.10659186535764,70500.0,831.0,867.0,799.0,3822.0,16.0,17.0,0.0,3.0,25.0,36.0,82.0,75.0,0
Houston County,1,3278,1387,0,63.0,1.9219035997559488,0,1,9.66896099639463,68636.0,951.0,779.0,630.0,3178.0,41.0,20.0,0.0,10.0,29.0,16.0,70.0,86.0,1
Houston County,0,2561,1062,0,46.0,1.7961733697774307,0,0,11.0210696920583,70833.0,634.0,595.0,476.0,2512.0,0.0,5.0,0.0,7.0,37.0,8.0,58.0,99.0,0
Hubbard County,0,1937,837,0,0.0,0.0,0,1,6.29514963880289,59712.0,548.0,359.0,448.0,1838.0,5.0,2.0,1.0,35.0,56.0,17.0,18.0,26.0,1
Hubbard County,0,2822,1213,0,24.0,0.8504606661941885,0,1,6.407487401007921,67750.0,842.0,580.0,676.0,2721.0,7.0,6.0,1.0,30.0,57.0,17.0,37.0,94.0,1
Hubbard County,0,2279,1025,0,0.0,0.0,0,0,6.963329213020191,71296.0,597.0,379.0,597.0,2206.0,4.0,5.0,0.0,25.0,39.0,43.0,30.0,52.0,1
Hubbard County,0,2118,911,0,0.0,0.0,0,1,8.67208672086721,65893.0,548.0,423.0,521.0,2057.0,2.0,4.0,0.0,19.0,36.0,7.0,13.0,64.0,0
Hubbard County,0,4711,1753,0,10.0,0.21226915729144555,0,0,9.250635055038101,76542.0,1077.0,1209.0,572.0,4219.0,14.0,26.0,0.0,338.0,114.0,72.0,50.0,110.0,1
Hubbard County,0,2948,1191,0,0.0,0.0,0,1,12.1465968586387,60625.0,865.0,711.0,538.0,2877.0,2.0,3.0,0.0,25.0,41.0,32.0,12.0,86.0,0
Hubbard County,1,3613,1731,0,120.0,3.321339606974813,0,1,21.9571699647601,53611.0,1763.0,803.0,893.0,3396.0,14.0,4.0,0.0,85.0,114.0,139.0,204.0,356.0,1
Isanti County,0,3897,1452,0,7.0,0.1796253528355145,0,0,4.0398740818468,86216.0,428.0,856.0,573.0,3750.0,23.0,36.0,0.0,13.0,75.0,36.0,18.0,43.0,0
Isanti County,0,3914,1390,0,32.0,0.8175779253960144,0,0,4.25196850393701,94141.0,674.0,963.0,447.0,3802.0,9.0,20.0,1.0,19.0,63.0,60.0,20.0,88.0,0
Isanti County,0,5323,1917,0,25.0,0.46965996618448247,0,0,4.3431635388739895,88606.0,775.0,1241.0,526.0,5150.0,27.0,26.0,8.0,17.0,95.0,64.0,32.0,97.0,0
Isanti County,0,3513,1319,0,4.0,0.1138627953316254,0,0,5.97870597870598,82621.0,781.0,817.0,460.0,3417.0,11.0,12.0,1.0,21.0,51.0,37.0,18.0,103.0,1
Isanti County,1,6434,2292,0,0.0,0.0,0,0,7.1527244819647,86250.0,1328.0,2030.0,447.0,6117.0,67.0,54.0,2.0,30.0,164.0,166.0,59.0,140.0,1
Isanti County,1,2829,1101,0,244.0,8.62495581477554,0,1,7.697974217311231,66850.0,797.0,584.0,772.0,2728.0,15.0,31.0,4.0,13.0,38.0,31.0,179.0,95.0,1
Isanti County,1,8442,3164,0,124.0,1.468846244965648,1,0,8.400933437048561,78250.0,2484.0,2359.0,990.0,8002.0,81.0,104.0,2.0,49.0,204.0,145.0,212.0,274.0,1
Isanti County,0,3464,1337,0,29.0,0.8371824480369515,0,1,15.829887773183701,62672.0,1142.0,955.0,465.0,3353.0,12.0,26.0,1.0,12.0,60.0,43.0,104.0,164.0,1
Itasca County,0,3594,1579,0,78.0,2.1702838063439067,0,0,6.97867626696206,73454.0,850.0,620.0,841.0,3476.0,13.0,2.0,3.0,40.0,60.0,20.0,20.0,102.0,1
Itasca County,0,2864,1182,0,0.0,0.0,0,0,7.0391061452514005,68977.0,644.0,588.0,449.0,2798.0,2.0,6.0,4.0,22.0,32.0,18.0,18.0,55.0,1
Itasca County,0,5066,2042,0,4.0,0.07895775759968417,0,0,7.83353733170135,79611.0,1282.0,1132.0,848.0,4886.0,8.0,16.0,0.0,65.0,91.0,40.0,3.0,122.0,0
Itasca County,0,2412,957,0,9.0,0.3731343283582089,0,0,10.2604577742699,82891.0,406.0,504.0,461.0,2334.0,2.0,12.0,0.0,15.0,49.0,21.0,0.0,36.0,0
Itasca County,0,2649,1166,0,55.0,2.0762551906379767,0,1,13.056768558952001,57188.0,875.0,497.0,734.0,2556.0,6.0,12.0,0.0,33.0,42.0,24.0,74.0,121.0,1
Itasca County,0,4339,1773,0,71.0,1.63632173311823,0,0,13.4711332858161,70000.0,1197.0,962.0,836.0,4052.0,6.0,8.0,1.0,161.0,111.0,31.0,80.0,183.0,0
Itasca County,0,6053,2526,0,40.0,0.6608293408227326,0,1,14.9154196486662,60202.0,2218.0,1428.0,964.0,5762.0,20.0,12.0,3.0,103.0,153.0,77.0,114.0,334.0,0
Itasca County,1,6850,2794,0,395.0,5.766423357664233,1,1,15.216732343134302,61156.0,2592.0,1509.0,1219.0,6533.0,46.0,26.0,0.0,112.0,133.0,72.0,221.0,425.0,1
Itasca County,0,2641,944,0,25.0,0.9466111321469141,0,1,15.9126365054602,60341.0,985.0,728.0,375.0,1667.0,5.0,2.0,1.0,862.0,104.0,25.0,62.0,166.0,1
Itasca County,0,2544,1148,0,1.0,0.039308176100628936,0,1,16.338819751104,59096.0,853.0,548.0,438.0,2445.0,6.0,6.0,0.0,30.0,57.0,16.0,91.0,126.0,0
Itasca County,1,6046,2662,0,343.0,5.673172345352299,1,1,19.063926940639302,54081.0,2946.0,1320.0,1409.0,5686.0,30.0,40.0,0.0,125.0,165.0,73.0,359.0,448.0,1
Jackson County,0,2351,1041,0,32.0,1.361122926414292,0,0,5.8798097708603505,74063.0,652.0,513.0,522.0,2305.0,13.0,5.0,1.0,0.0,27.0,48.0,39.0,51.0,0
Jackson County,0,2276,944,0,3.0,0.13181019332161686,0,0,6.59594095940959,85104.0,431.0,492.0,441.0,2241.0,0.0,11.0,0.0,0.0,24.0,24.0,25.0,23.0,0
Jackson County,0,2293,933,0,0.0,0.0,0,0,8.77914951989026,74625.0,577.0,559.0,437.0,2159.0,17.0,10.0,0.0,12.0,95.0,146.0,30.0,47.0,1
Jackson County,1,3346,1511,0,75.0,2.2414823670053794,0,1,9.31034482758621,61447.0,1051.0,756.0,644.0,3125.0,17.0,114.0,0.0,12.0,78.0,59.0,50.0,104.0,1
Kanabec County,0,5030,1865,0,74.0,1.47117296222664,0,0,9.03186523239294,69811.0,1384.0,1265.0,726.0,4879.0,8.0,21.0,3.0,18.0,101.0,62.0,71.0,125.0,0
Kanabec County,0,3834,1489,0,0.0,0.0,0,0,9.8834128245893,70714.0,1025.0,931.0,559.0,3735.0,5.0,16.0,0.0,22.0,56.0,40.0,33.0,108.0,0
Kanabec County,0,3578,1436,0,10.0,0.2794857462269424,0,1,11.08817457977,60917.0,1002.0,798.0,545.0,3489.0,15.0,7.0,0.0,25.0,42.0,32.0,42.0,129.0,1
Kanabec County,1,3797,1623,0,162.0,4.266526204898604,0,1,13.581599123767802,50451.0,1552.0,902.0,829.0,3651.0,27.0,9.0,0.0,25.0,85.0,80.0,123.0,296.0,1
Kandiyohi County,0,2581,1027,0,0.0,0.0,0,0,3.9101819589624496,90125.0,499.0,557.0,427.0,2538.0,3.0,15.0,0.0,1.0,24.0,53.0,9.0,32.0,0
Kandiyohi County,0,2327,963,0,0.0,0.0,0,0,5.23746116289392,83971.0,390.0,440.0,469.0,2303.0,2.0,4.0,1.0,2.0,15.0,16.0,8.0,21.0,1
Kandiyohi County,0,4189,1701,0,65.0,1.55168297923132,0,0,5.4832248372558805,85288.0,923.0,950.0,772.0,4136.0,5.0,8.0,1.0,8.0,31.0,74.0,29.0,59.0,0
Kandiyohi County,0,3624,1503,0,36.0,0.9933774834437087,0,0,5.67468619246862,80962.0,825.0,832.0,623.0,3553.0,2.0,5.0,0.0,7.0,57.0,106.0,32.0,113.0,0
Kandiyohi County,1,5097,1877,0,28.0,0.5493427506376299,0,0,5.8681185722928,91731.0,928.0,1301.0,709.0,4906.0,27.0,24.0,1.0,6.0,133.0,270.0,53.0,80.0,1
Kandiyohi County,1,2819,1196,0,172.0,6.101454416459737,0,1,6.396588486140729,41818.0,1476.0,613.0,478.0,2454.0,128.0,10.0,0.0,25.0,202.0,535.0,68.0,200.0,1
Kandiyohi County,0,2888,1123,0,3.0,0.10387811634349031,0,0,7.603530210454849,75938.0,699.0,750.0,449.0,2807.0,12.0,4.0,0.0,10.0,55.0,95.0,22.0,42.0,0
Kandiyohi County,0,2753,1157,0,24.0,0.8717762440973484,0,0,9.3905031892275,77063.0,759.0,612.0,445.0,2701.0,6.0,6.0,1.0,3.0,36.0,70.0,19.0,69.0,1
Kandiyohi County,1,4025,1602,0,139.0,3.4534161490683233,0,0,10.8237066800603,69595.0,1244.0,951.0,821.0,3744.0,28.0,19.0,11.0,8.0,215.0,527.0,37.0,165.0,1
Kandiyohi County,1,4791,1980,0,195.0,4.0701314965560424,1,1,18.9528992306249,55984.0,2054.0,1187.0,975.0,4002.0,344.0,28.0,1.0,26.0,390.0,944.0,207.0,379.0,1
Kandiyohi County,1,5081,1788,0,369.0,7.262349931115922,1,1,19.677790563866502,55129.0,2289.0,1401.0,478.0,4346.0,306.0,29.0,3.0,28.0,369.0,1337.0,230.0,212.0,1
Kandiyohi County,1,2064,815,0,27.0,1.308139534883721,1,1,24.9255213505462,55066.0,1077.0,563.0,186.0,1716.0,121.0,20.0,0.0,6.0,201.0,683.0,120.0,173.0,1
Kittson County,0,2049,899,0,65.0,3.17227916056613,0,0,8.98520084566596,84000.0,449.0,417.0,495.0,2019.0,1.0,9.0,0.0,2.0,18.0,55.0,37.0,17.0,1
Kittson County,0,2503,1087,0,46.0,1.8377946464242907,0,1,11.9006102877071,62986.0,827.0,567.0,534.0,2465.0,10.0,7.0,0.0,2.0,19.0,14.0,60.0,75.0,1
Koochiching County,0,3208,1384,0,63.0,1.963840399002494,0,0,9.843176509843179,76188.0,750.0,613.0,653.0,3061.0,7.0,6.0,0.0,101.0,33.0,27.0,33.0,74.0,1
Koochiching County,0,2419,1072,0,10.0,0.41339396444811904,0,1,11.2999150382328,57656.0,777.0,480.0,460.0,2322.0,2.0,17.0,0.0,40.0,38.0,32.0,43.0,123.0,1
Koochiching County,1,5476,2458,0,154.0,2.81227173119065,0,1,19.9224331496224,68877.0,1863.0,1173.0,1137.0,5143.0,66.0,18.0,3.0,109.0,137.0,61.0,234.0,481.0,1
Koochiching County,1,2208,960,0,14.0,0.6340579710144928,0,1,23.1311706629055,53934.0,900.0,516.0,354.0,2067.0,3.0,3.0,0.0,61.0,74.0,27.0,49.0,151.0,1
Lac qui Parle County,0,3035,1292,0,66.0,2.1746293245469523,0,0,6.6199649737302995,69600.0,827.0,681.0,656.0,2959.0,10.0,5.0,3.0,6.0,52.0,62.0,43.0,84.0,0
Lac qui Parle County,0,1899,809,0,0.0,0.0,0,1,8.89152341434499,66181.0,490.0,412.0,395.0,1876.0,1.0,6.0,0.0,0.0,16.0,13.0,15.0,27.0,1
Lac qui Parle County,0,2325,1054,0,88.0,3.78494623655914,0,1,10.8043788672061,61378.0,634.0,441.0,675.0,2252.0,6.0,18.0,0.0,11.0,38.0,33.0,84.0,75.0,0
Lake County,0,4471,2000,0,24.0,0.5367926638335943,0,0,5.14223194748359,80893.0,801.0,761.0,932.0,4388.0,2.0,17.0,0.0,18.0,46.0,23.0,69.0,89.0,1
Lake County,0,2432,1079,0,76.0,3.125,0,1,6.80870773506253,65313.0,556.0,449.0,667.0,2373.0,6.0,5.0,0.0,9.0,39.0,17.0,29.0,57.0,0
Lake County,1,3963,1746,0,124.0,3.1289427201614943,1,1,13.861111111111098,60457.0,1272.0,857.0,829.0,3855.0,8.0,9.0,0.0,24.0,67.0,40.0,241.0,218.0,1
Lake of the Woods County,0,2351,1055,0,7.0,0.2977456401531263,0,0,3.9964077233947,73672.0,481.0,431.0,483.0,2268.0,7.0,23.0,0.0,14.0,39.0,11.0,0.0,19.0,1
Lake of the Woods County,0,1694,729,0,46.0,2.715466351829988,0,1,16.8958742632613,57054.0,544.0,383.0,338.0,1606.0,7.0,10.0,0.0,14.0,57.0,24.0,38.0,80.0,0
Le Sueur County,0,7001,2522,0,0.0,0.0,0,0,6.64928292046936,100288.0,1301.0,2038.0,753.0,6793.0,24.0,42.0,0.0,16.0,126.0,99.0,54.0,59.0,0
Le Sueur County,0,3838,1577,0,83.0,2.1625846795205836,0,1,6.684420772303599,75403.0,911.0,860.0,757.0,3736.0,10.0,7.0,0.0,24.0,61.0,50.0,103.0,95.0,0
Le Sueur County,0,3857,1558,0,5.0,0.12963443090484833,0,0,8.29614071934891,85476.0,709.0,839.0,529.0,3784.0,8.0,14.0,0.0,5.0,46.0,63.0,43.0,92.0,0
Le Sueur County,0,4351,1740,0,26.0,0.5975637784417376,0,1,9.096975088967971,77171.0,1266.0,1089.0,632.0,4164.0,7.0,26.0,2.0,18.0,134.0,200.0,44.0,115.0,0
Le Sueur County,1,4526,1821,0,100.0,2.209456473707468,0,1,10.9870477891916,68000.0,1308.0,1131.0,749.0,4139.0,36.0,34.0,2.0,12.0,303.0,485.0,90.0,286.0,1
Le Sueur County,0,4130,1540,0,56.0,1.3559322033898304,0,0,11.7839607201309,81000.0,1301.0,1095.0,556.0,3827.0,9.0,38.0,1.0,6.0,249.0,547.0,91.0,134.0,0
Lincoln County,0,3095,1326,0,83.0,2.6817447495961226,0,1,7.6316732353995,63438.0,755.0,670.0,788.0,3061.0,1.0,9.0,0.0,3.0,21.0,19.0,59.0,80.0,0
Lincoln County,0,2801,1248,0,52.0,1.8564798286326314,0,1,13.153087321885302,68250.0,857.0,646.0,656.0,2716.0,7.0,5.0,0.0,6.0,67.0,53.0,30.0,97.0,0
Lyon County,0,3307,1236,0,0.0,0.0,0,0,4.75455387465267,86641.0,580.0,904.0,386.0,3143.0,21.0,35.0,0.0,7.0,101.0,129.0,24.0,32.0,0
Lyon County,0,3726,1510,0,69.0,1.8518518518518516,0,0,8.23918434830532,72794.0,851.0,979.0,634.0,3566.0,8.0,6.0,0.0,9.0,137.0,176.0,68.0,112.0,1
Lyon County,0,2933,1189,0,14.0,0.47732696897374705,0,0,10.6843575418994,75152.0,677.0,729.0,480.0,2854.0,11.0,18.0,1.0,9.0,40.0,57.0,25.0,54.0,1
Lyon County,1,4095,1723,0,103.0,2.515262515262515,0,1,11.0949612403101,68897.0,1355.0,969.0,620.0,3732.0,69.0,53.0,0.0,16.0,225.0,297.0,145.0,229.0,1
Lyon County,0,2134,868,0,66.0,3.0927835051546393,0,1,12.5,60125.0,721.0,555.0,434.0,1846.0,3.0,210.0,2.0,5.0,68.0,116.0,65.0,128.0,0
Lyon County,1,5275,2038,0,117.0,2.218009478672986,0,0,12.8722970216238,96533.0,1545.0,1405.0,551.0,4591.0,238.0,118.0,2.0,18.0,308.0,437.0,57.0,186.0,1
Lyon County,1,4387,1663,0,723.0,16.48051059949852,1,1,33.1370449678801,45558.0,2096.0,724.0,414.0,3628.0,237.0,239.0,2.0,50.0,231.0,329.0,204.0,143.0,1
Mahnomen County,0,2467,859,0,27.0,1.0944466963923796,0,1,20.8591491119372,54688.0,1148.0,753.0,312.0,1005.0,2.0,0.0,1.0,1279.0,180.0,44.0,63.0,159.0,1
Mahnomen County,0,2946,1160,0,52.0,1.7651052274270198,0,1,20.886932972241002,53646.0,1408.0,833.0,543.0,1708.0,9.0,3.0,0.0,936.0,290.0,55.0,105.0,235.0,0
Marshall County,0,2310,984,0,8.0,0.3463203463203463,0,0,5.680793507664561,81696.0,577.0,540.0,475.0,2200.0,1.0,2.0,0.0,9.0,98.0,171.0,38.0,56.0,1
Marshall County,0,2325,995,0,0.0,0.0,0,0,5.85344057193923,71429.0,520.0,527.0,462.0,2279.0,5.0,7.0,0.0,11.0,23.0,28.0,26.0,32.0,1
Marshall County,0,2247,923,0,0.0,0.0,0,0,6.0702875399361,73750.0,491.0,559.0,341.0,2193.0,12.0,3.0,3.0,12.0,24.0,22.0,25.0,37.0,1
Marshall County,0,2557,1079,0,68.0,2.6593664450527963,0,0,11.7514124293785,72827.0,738.0,600.0,538.0,2447.0,8.0,7.0,0.0,11.0,84.0,116.0,80.0,78.0,0
Martin County,1,6417,2837,0,186.0,2.898550724637681,1,0,8.355091383812011,85508.0,1294.0,1353.0,1627.0,6219.0,20.0,51.0,2.0,16.0,109.0,223.0,142.0,76.0,1
Martin County,0,1939,790,0,0.0,0.0,0,0,8.37411636759108,77833.0,495.0,424.0,380.0,1888.0,2.0,2.0,0.0,5.0,42.0,56.0,16.0,48.0,1
Martin County,0,3108,1285,0,89.0,2.8635778635778637,0,1,8.879492600422829,64141.0,746.0,741.0,685.0,3028.0,3.0,11.0,0.0,20.0,46.0,46.0,37.0,77.0,1
Martin County,0,2430,1018,0,22.0,0.9053497942386831,0,0,9.13006029285099,72174.0,558.0,566.0,444.0,2380.0,3.0,6.0,1.0,1.0,39.0,37.0,48.0,39.0,0
Martin County,0,2587,1086,0,3.0,0.11596443757247778,0,0,11.1286503551697,70781.0,620.0,597.0,427.0,2550.0,5.0,11.0,0.0,4.0,17.0,41.0,38.0,50.0,0
Martin County,1,4359,2019,0,48.0,1.1011699931176875,1,1,28.2379862700229,42227.0,2133.0,951.0,754.0,4077.0,31.0,23.0,3.0,13.0,212.0,341.0,184.0,441.0,1
McLeod County,1,4191,1525,0,110.0,2.6246719160104988,0,0,3.40320591861899,96544.0,408.0,1041.0,622.0,4063.0,21.0,41.0,0.0,1.0,65.0,67.0,35.0,11.0,1
McLeod County,0,5454,2139,0,71.0,1.3017968463513017,0,0,5.64287066843401,76694.0,1262.0,1346.0,805.0,5334.0,18.0,7.0,3.0,11.0,81.0,111.0,44.0,98.0,0
McLeod County,0,2926,1165,0,0.0,0.0,0,0,7.0937386898299,77262.0,685.0,691.0,456.0,2860.0,1.0,10.0,1.0,6.0,48.0,98.0,29.0,72.0,1
McLeod County,1,5920,2718,0,43.0,0.7263513513513514,1,0,7.551642397561801,79391.0,1514.0,1358.0,1056.0,5686.0,39.0,56.0,7.0,23.0,109.0,136.0,228.0,176.0,1
McLeod County,1,7810,3077,0,116.0,1.4852752880921896,1,1,9.93062168412461,65787.0,2092.0,2150.0,1049.0,7454.0,74.0,80.0,5.0,18.0,179.0,370.0,185.0,399.0,1
McLeod County,0,4609,1753,0,0.0,0.0,0,0,10.158111327702,80431.0,1186.0,1173.0,635.0,4470.0,16.0,28.0,0.0,7.0,88.0,195.0,42.0,81.0,0
McLeod County,1,5741,2262,0,136.0,2.368925274342449,0,1,15.7548032936871,61918.0,2237.0,1506.0,980.0,5292.0,30.0,45.0,1.0,35.0,338.0,834.0,119.0,170.0,1
Meeker County,0,5021,1810,0,61.0,1.2148974307906792,0,0,4.94911195370186,79550.0,943.0,1463.0,724.0,4891.0,18.0,18.0,7.0,18.0,69.0,75.0,56.0,83.0,0
Meeker County,0,3270,1320,0,4.0,0.12232415902140673,0,0,5.56946182728411,80682.0,632.0,780.0,495.0,3211.0,10.0,5.0,1.0,6.0,37.0,65.0,33.0,78.0,0
Meeker County,0,5058,2003,0,71.0,1.4037168841439305,0,0,6.81770941592185,80152.0,1056.0,1200.0,870.0,4958.0,9.0,18.0,3.0,5.0,65.0,73.0,90.0,151.0,1
Meeker County,1,3206,1305,0,80.0,2.4953212726138494,1,0,9.5253367543297,69531.0,1100.0,825.0,497.0,3058.0,15.0,2.0,0.0,4.0,127.0,264.0,135.0,212.0,1
Meeker County,1,3804,1558,0,134.0,3.5226077812828605,0,1,9.61538461538462,62461.0,948.0,911.0,777.0,3662.0,18.0,9.0,0.0,6.0,109.0,230.0,153.0,179.0,1
Meeker County,0,2941,1180,0,4.0,0.13600816048962938,0,1,11.0998990918264,68304.0,866.0,741.0,472.0,2883.0,7.0,7.0,2.0,5.0,37.0,60.0,45.0,91.0,1
Mille Lacs County,0,2826,1025,0,0.0,0.0,0,0,2.74765003615329,82904.0,438.0,678.0,329.0,2719.0,12.0,22.0,0.0,16.0,57.0,43.0,13.0,21.0,0
Mille Lacs County,0,5221,1861,0,0.0,0.0,0,1,8.170844939647171,69891.0,1543.0,1524.0,511.0,5090.0,10.0,15.0,1.0,32.0,73.0,63.0,56.0,127.0,0
Mille Lacs County,0,2695,1083,0,13.0,0.48237476808905383,0,1,10.9227129337539,65673.0,715.0,596.0,423.0,2531.0,3.0,3.0,5.0,91.0,62.0,34.0,41.0,91.0,1
Mille Lacs County,0,4465,1846,0,183.0,4.098544232922732,0,1,13.1901131901132,61118.0,1551.0,1066.0,850.0,4326.0,15.0,12.0,1.0,46.0,65.0,28.0,189.0,236.0,0
Mille Lacs County,0,2092,949,0,0.0,0.0,0,1,13.8,57500.0,793.0,433.0,556.0,1838.0,3.0,3.0,0.0,194.0,54.0,42.0,44.0,96.0,0
Mille Lacs County,1,5675,2263,0,163.0,2.8722466960352424,1,1,14.7933284989123,57572.0,2263.0,1387.0,1004.0,5481.0,21.0,15.0,0.0,34.0,124.0,95.0,195.0,313.0,1
Mille Lacs County,0,3123,1139,0,164.0,5.251360870957413,1,1,22.4091778202677,49954.0,1246.0,931.0,533.0,1793.0,33.0,13.0,0.0,1158.0,126.0,72.0,147.0,169.0,0
Morrison County,0,5091,1880,0,90.0,1.7678255745433118,0,1,6.35076681085332,65673.0,1464.0,1396.0,758.0,5013.0,9.0,13.0,0.0,7.0,49.0,54.0,100.0,146.0,1
Morrison County,0,2580,1003,0,27.0,1.0465116279069768,0,1,6.41567422205148,68466.0,623.0,631.0,419.0,2538.0,5.0,2.0,0.0,5.0,30.0,22.0,16.0,53.0,1
Morrison County,0,6128,2280,0,25.0,0.4079634464751959,0,0,7.90674926638409,82910.0,1221.0,1594.0,734.0,6007.0,13.0,17.0,1.0,6.0,84.0,74.0,57.0,155.0,1
Morrison County,0,4306,1609,0,0.0,0.0,0,0,8.17624882186616,70787.0,1081.0,1128.0,580.0,4236.0,25.0,5.0,6.0,8.0,26.0,54.0,29.0,56.0,1
Morrison County,0,4063,1532,0,23.0,0.5660841742554762,0,1,9.1304347826087,67212.0,1146.0,1024.0,533.0,3995.0,5.0,13.0,1.0,5.0,44.0,36.0,39.0,92.0,0
Morrison County,1,2471,1062,0,24.0,0.9712666936462969,0,0,12.8991596638655,70026.0,834.0,571.0,367.0,2384.0,9.0,14.0,0.0,11.0,53.0,33.0,100.0,140.0,1
Morrison County,0,2915,1252,0,4.0,0.13722126929674097,0,1,13.282601176063599,56571.0,1029.0,602.0,602.0,2840.0,7.0,5.0,0.0,4.0,59.0,45.0,47.0,124.0,0
Morrison County,1,5644,2462,0,335.0,5.935506732813607,1,1,22.552546866123798,54341.0,2503.0,1219.0,1332.0,5413.0,58.0,32.0,3.0,20.0,118.0,84.0,467.0,451.0,1
Mower County,1,2670,1132,0,71.0,2.659176029962547,0,0,5.36820371644873,73207.0,874.0,589.0,668.0,2511.0,43.0,40.0,0.0,0.0,76.0,155.0,92.0,150.0,1
Mower County,0,3364,1272,0,36.0,1.070154577883472,0,0,5.843572070722209,85208.0,582.0,912.0,474.0,3298.0,18.0,9.0,0.0,2.0,37.0,33.0,57.0,82.0,0
Mower County,1,3070,1253,0,16.0,0.5211726384364821,0,1,6.44465001541782,61845.0,937.0,765.0,540.0,2810.0,31.0,51.0,6.0,6.0,166.0,284.0,48.0,94.0,1
Mower County,1,4231,1617,0,22.0,0.5199716379106595,0,0,9.54136897902743,96622.0,923.0,1155.0,736.0,3818.0,167.0,75.0,8.0,6.0,157.0,370.0,61.0,96.0,1
Mower County,0,4577,1813,0,87.0,1.9008083897749617,0,0,10.2460850111857,74868.0,1080.0,1143.0,871.0,4477.0,1.0,9.0,1.0,11.0,78.0,69.0,79.0,104.0,1
Mower County,1,2035,854,0,114.0,5.601965601965602,0,1,10.328389830508499,65000.0,649.0,486.0,491.0,1780.0,68.0,37.0,1.0,6.0,143.0,164.0,61.0,109.0,1
Mower County,1,4881,2020,0,29.0,0.594140544970293,0,1,12.2373835824128,60918.0,1796.0,1277.0,644.0,4069.0,227.0,140.0,22.0,25.0,398.0,960.0,90.0,195.0,1
Mower County,0,3615,1479,0,0.0,0.0,0,0,12.4526258798051,72907.0,991.0,822.0,637.0,3512.0,9.0,6.0,0.0,1.0,87.0,143.0,55.0,112.0,0
Mower County,0,1960,763,0,0.0,0.0,0,0,13.1268436578171,80000.0,482.0,451.0,315.0,1901.0,6.0,14.0,0.0,4.0,35.0,30.0,29.0,39.0,1
Mower County,1,3765,1479,0,97.0,2.5763612217795484,0,1,17.972350230414698,59107.0,1501.0,974.0,600.0,3251.0,107.0,53.0,0.0,7.0,347.0,638.0,98.0,159.0,1
Mower County,1,4995,2146,0,160.0,3.203203203203203,1,1,30.634671450998002,35977.0,2809.0,1309.0,842.0,4068.0,141.0,215.0,2.0,29.0,540.0,1292.0,503.0,469.0,1
Murray County,0,2119,903,0,0.0,0.0,0,0,3.91566265060241,83611.0,385.0,441.0,454.0,2103.0,1.0,1.0,2.0,1.0,11.0,30.0,9.0,20.0,0
Murray County,0,3246,1350,0,87.0,2.6802218114602585,0,0,8.436409768474471,71974.0,895.0,745.0,681.0,3059.0,18.0,63.0,0.0,7.0,99.0,159.0,66.0,50.0,1
Murray County,0,3360,1464,0,76.0,2.261904761904762,0,0,8.57235984354628,77500.0,768.0,748.0,816.0,3273.0,6.0,14.0,0.0,3.0,64.0,53.0,85.0,123.0,0
Nicollet County,1,3180,1193,0,22.0,0.6918238993710693,0,0,3.2087227414330197,94130.0,450.0,905.0,269.0,2992.0,18.0,79.0,1.0,14.0,76.0,112.0,107.0,75.0,1
Nicollet County,0,3414,1346,0,0.0,0.0,0,0,3.55329949238579,82143.0,531.0,825.0,444.0,3365.0,8.0,9.0,0.0,2.0,30.0,38.0,12.0,6.0,0
Nicollet County,0,5512,2093,0,100.0,1.8142235123367199,1,0,7.56795167880618,86763.0,952.0,1404.0,785.0,5371.0,28.0,34.0,0.0,3.0,76.0,93.0,125.0,72.0,1
Nicollet County,1,3549,1552,0,18.0,0.5071851225697379,0,0,7.836128677481439,74310.0,937.0,725.0,437.0,3369.0,59.0,26.0,0.0,8.0,87.0,111.0,217.0,168.0,1
Nicollet County,1,6559,2805,0,8.0,0.12196981247141334,1,0,9.6165191740413,83603.0,1205.0,1505.0,903.0,6121.0,198.0,110.0,0.0,8.0,122.0,172.0,210.0,269.0,1
